ID,VL_FATU,VL_SLDO,DT_ABRT,DS_CNAE,DT_REFE,IDADE_EMPRESA,VL_PAGAMENTOS,QT_PAGAMENTOS,VL_RECEBIMENTOS,QT_RECEBIMENTOS,CLUSTER,MOMENTO_VIDA,CENTRALIDADE,NIVEL_DEPENDENCIA,SCORE_RISCO,PROJECAO_RECEBIMENTO
CNPJ_05790,298747,-22322,2020-12-28,Cultivo de soja,2025-05-31,4.421629021218344,0.0,0.0,138.0,1.0,1,Pequeno Porte,0.00011112345816201801,1.0,98,138.0
CNPJ_05791,257795,-6665,2020-09-24,Comércio varejista de combustíveis,2025-05-31,4.681724845995893,0.0,0.0,0.0,0.0,1,Pequeno Porte,0.0,0.0,68,0.0
CNPJ_05792,190883,2656,2020-12-24,Correios e entregas expressas,2025-05-31,4.432580424366872,113.0,1.0,0.0,0.0,1,Pequeno Porte,0.00011112345816201801,1.0,58,0.0
CNPJ_05793,2485490,74454,2018-10-08,Comércio atacadista de bebidas,2025-05-31,6.6447638603696095,26164.0,1.0,82874.0,13.0,1,Pequeno Porte,0.000666740748972108,1.0,56,30865.4
CNPJ_05794,27769357,-917468,2002-11-06,Comércio varejista de alimentos,2025-05-31,22.56536618754278,0.0,0.0,0.0,0.0,0,Consolidada,0.0,0.0,57,0.0
CNPJ_05795,17250173,772535,2013-02-23,Serviços de tecnologia da informação,2025-05-31,12.265571526351813,0.0,0.0,0.0,0.0,1,Pequeno Porte,0.0,0.0,22,0.0
CNPJ_05796,188846,-17988,2019-05-05,Geração de energia elétrica,2025-05-31,6.072553045859,89576.0,4.0,223076.0,26.0,1,Pequeno Porte,0.0015557284142682522,0.39330847548450476,67,62566.6
CNPJ_05797,172289,6391,2020-04-06,Construção de edifícios,2025-05-31,5.149897330595483,110.0,1.0,0.0,0.0,1,Pequeno Porte,0.00011112345816201801,1.0,57,0.0
CNPJ_05798,2750613,53550,2020-10-13,Telecomunicações sem fio,2025-05-31,4.629705681040384,82.0,1.0,355.0,2.0,1,Pequeno Porte,0.000333370374486054,1.0,57,6.22508038585209
CNPJ_05799,243432,6244,2023-11-19,Hotéis e pousadas,2025-05-31,1.5304585900068446,0.0,0.0,0.0,0.0,1,Pequeno Porte,0.0,0.0,29,0.0
CNPJ_05800,88830273,-8562121,1998-03-18,Seguros de vida,2025-05-31,27.20328542094456,0.0,0.0,128.0,1.0,2,Grande Porte,0.00011112345816201801,1.0,80,128.0
CNPJ_05801,1219919,15298,2018-10-14,Comércio atacadista de alimentos,2025-05-31,6.628336755646817,55.0,1.0,8318.0,7.0,1,Pequeno Porte,0.00044449383264807203,1.0,57,3307.0
CNPJ_05802,149164907,7504256,1999-03-09,Comércio atacadista de medicamentos,2025-05-31,26.22861054072553,0.0,0.0,71.0,1.0,0,Consolidada,0.00011112345816201801,1.0,36,71.0
CNPJ_05803,237966,-4768,2022-07-11,Televisão aberta,2025-05-31,2.8884325804243667,2846901.0,22.0,420620.0,9.0,1,Pequeno Porte,0.002333592621402378,0.5545004992629927,99,142726.1
CNPJ_05804,7693417,482331,2011-09-16,Armazenamento geral,2025-05-31,13.705681040383299,0.0,0.0,33.0,1.0,1,Pequeno Porte,0.00011112345816201801,1.0,53,33.0
CNPJ_05805,68166,-7321,2021-05-20,Armazenamento geral,2025-05-31,4.030116358658453,11.0,1.0,0.0,0.0,1,Pequeno Porte,0.00011112345816201801,1.0,98,0.0
CNPJ_05806,1676328,114371,2020-11-30,Extração de petróleo e gás natural,2025-05-31,4.498288843258043,134.0,1.0,39.0,1.0,1,Pequeno Porte,0.00022224691632403602,1.0,58,39.0
CNPJ_05807,57118,-8149,2021-06-14,Comércio atacadista de alimentos,2025-05-31,3.9616700889801506,0.0,0.0,1324.0,1.0,1,Pequeno Porte,0.00011112345816201801,1.0,98,1324.0
CNPJ_05808,1832695,-154861,2014-01-22,Restaurantes e similares,2025-05-31,11.353867214236825,3287.0,1.0,2859.0,3.0,1,Pequeno Porte,0.00022224691632403602,1.0,94,1256.0
CNPJ_05809,86595,-9928,2021-05-16,Atividades de bancos múltiplos,2025-05-31,4.041067761806982,83.0,1.0,0.0,0.0,1,Pequeno Porte,0.00011112345816201801,1.0,98,0.0
CNPJ_05810,2343765,-62458,2016-03-01,Construção de barragens,2025-05-31,9.248459958932239,2893049.0,22.0,787953.0,16.0,1,Pequeno Porte,0.002666962995888432,0.4405478499352119,65,291150.5
CNPJ_05811,2085171,33066,2017-04-04,Fabricação de automóveis,2025-05-31,8.15605749486653,0.0,0.0,21.0,1.0,1,Pequeno Porte,0.00011112345816201801,1.0,56,21.0
CNPJ_05812,183204469,-605490,2009-03-07,Comércio atacadista de tecidos,2025-05-31,16.23271731690623,0.0,0.0,264.0,1.0,2,Grande Porte,0.00011112345816201801,1.0,78,264.0
CNPJ_05813,29030961,-1139528,2004-06-06,Fabricação de papel,2025-05-31,20.982888432580424,0.0,0.0,825.0,3.0,0,Consolidada,0.00011112345816201801,1.0,88,275.2
CNPJ_05814,195917,780,2023-03-23,Fabricação de automóveis,2025-05-31,2.190280629705681,11458.0,2.0,7550.0,6.0,1,Pequeno Porte,0.00044449383264807203,0.5622272647931577,59,2783.8999999999996
CNPJ_05815,2931114,-12253,2016-09-08,Televisão por assinatura,2025-05-31,8.725530458590006,46.0,1.0,0.0,0.0,1,Pequeno Porte,0.00011112345816201801,1.0,96,0.0
CNPJ_05816,1469195,18286,2017-05-05,Padaria e confeitaria,2025-05-31,8.071184120465434,0.0,0.0,152.0,3.0,1,Pequeno Porte,0.00011112345816201801,1.0,56,68.3
CNPJ_05817,372991,-17151,2020-12-05,Educação superior,2025-05-31,4.484599589322382,0.0,0.0,27.0,1.0,1,Pequeno Porte,0.00011112345816201801,1.0,98,27.0
CNPJ_05818,96119,-1969,2021-07-16,Hotéis e pousadas,2025-05-31,3.8740588637919235,0.0,0.0,1964.0,1.0,1,Pequeno Porte,0.00011112345816201801,1.0,98,1964.0
CNPJ_05819,271997,4898,2021-04-19,Fabricação de papel,2025-05-31,4.114989733059549,0.0,0.0,82.0,1.0,1,Pequeno Porte,0.00011112345816201801,1.0,58,82.0
CNPJ_05820,229257,16784,2020-11-08,Engenharia civil,2025-05-31,4.558521560574949,41.0,1.0,0.0,0.0,1,Pequeno Porte,0.00011112345816201801,1.0,58,0.0
CNPJ_05821,1767301,125322,2015-07-08,Extração de petróleo e gás natural,2025-05-31,9.897330595482547,1387391.0,14.0,4380080.0,62.0,1,Pequeno Porte,0.004778308700966774,0.18081492528061663,25,1984922.9999999998
CNPJ_05822,132890,12298,2020-08-24,Transporte ferroviário de carga,2025-05-31,4.766598220396989,0.0,0.0,332.0,1.0,1,Pequeno Porte,0.00011112345816201801,1.0,58,332.0
CNPJ_05823,2218647,109040,2018-12-28,Correios e entregas expressas,2025-05-31,6.422997946611909,0.0,0.0,106.0,2.0,1,Pequeno Porte,0.00022224691632403602,0.8018867924528302,57,344.04761904761904
CNPJ_05824,2239983,109921,2021-06-03,Televisão aberta,2025-05-31,3.991786447638604,456.0,1.0,0.0,0.0,1,Pequeno Porte,0.00011112345816201801,1.0,58,0.0
CNPJ_05825,933779,22490,2014-03-24,Administração pública,2025-05-31,11.186858316221766,8842.0,2.0,80548.0,14.0,1,Pequeno Porte,0.0008889876652961441,0.8111287039131418,54,28809.8
CNPJ_05826,1820286,-259852,2021-08-08,Fabricação de móveis,2025-05-31,3.811088295687885,0.0,0.0,10824.0,6.0,1,Pequeno Porte,0.00044449383264807203,0.4656319290465632,68,1757.3999999999999
CNPJ_05827,117187,-9930,2023-01-01,Comércio varejista de alimentos,2025-05-31,2.412046543463381,0.0,0.0,293.0,5.0,1,Pequeno Porte,0.000333370374486054,0.6109215017064846,99,138.2
CNPJ_05828,233569,22157,2020-11-26,Saneamento básico,2025-05-31,4.509240246406571,0.0,0.0,0.0,0.0,1,Pequeno Porte,0.0,0.0,27,0.0
CNPJ_05829,951328,47863,2021-04-01,Construção de edifícios,2025-05-31,4.164271047227926,287.0,1.0,0.0,0.0,1,Pequeno Porte,0.00011112345816201801,1.0,58,0.0
CNPJ_05830,1255502,175130,2022-07-27,Produção de alumínio,2025-05-31,2.844626967830253,0.0,0.0,0.0,0.0,1,Pequeno Porte,0.0,0.0,28,0.0
CNPJ_05831,156253,-6956,2021-04-16,Extração de minério de ferro,2025-05-31,4.123203285420945,0.0,0.0,555.0,1.0,1,Pequeno Porte,0.00011112345816201801,1.0,98,555.0
CNPJ_05832,1278970,-49390,2014-04-03,Defesa nacional,2025-05-31,11.159479808350445,16520.0,1.0,65592.0,14.0,1,Pequeno Porte,0.0007778642071341261,1.0,95,14198.099999999999
CNPJ_05833,2590039,-2013,2021-04-04,Extração de minério de ferro,2025-05-31,4.15605749486653,58.0,1.0,94.0,1.0,1,Pequeno Porte,0.00022224691632403602,1.0,98,94.0
CNPJ_05834,114934,16027,2019-04-30,Comércio varejista de alimentos,2025-05-31,6.0862422997946615,116.0,2.0,193.0,4.0,1,Pequeno Porte,0.00044449383264807203,0.8704663212435233,57,42.199999999999996
CNPJ_05835,7389387,-691775,2007-12-04,Defesa nacional,2025-05-31,17.489390828199863,0.0,0.0,66.0,1.0,1,Pequeno Porte,0.00011112345816201801,1.0,91,66.0
CNPJ_05836,2126040,47174,2019-11-02,Cultivo de arroz,2025-05-31,5.577002053388091,770.0,1.0,0.0,0.0,1,Pequeno Porte,0.00011112345816201801,1.0,57,0.0
CNPJ_05837,179534,8204,2021-02-06,Armazenamento geral,2025-05-31,4.312114989733059,447.0,1.0,0.0,0.0,1,Pequeno Porte,0.00011112345816201801,1.0,58,0.0
CNPJ_05838,175071,12711,2022-04-02,Hotéis e pousadas,2025-05-31,3.162217659137577,3991356.0,35.0,174362.0,5.0,1,Pequeno Porte,0.003222580286698522,0.6101214714215253,58,47366.799999999996
CNPJ_05839,12312203,920486,2003-09-12,Cultivo de milho,2025-05-31,21.71663244353183,43.0,1.0,0.0,0.0,0,Consolidada,0.00011112345816201801,1.0,48,0.0
CNPJ_05840,1560431,-26299,2014-10-18,Planos de saúde,2025-05-31,10.617385352498289,0.0,0.0,290.0,1.0,1,Pequeno Porte,0.00011112345816201801,1.0,95,290.0
CNPJ_05841,1043581,38788,2017-04-05,Distribuição de energia elétrica,2025-05-31,8.153319644079398,0.0,0.0,346.0,1.0,1,Pequeno Porte,0.00011112345816201801,1.0,56,346.0
CNPJ_05842,368346,36765,2020-02-10,Padaria e confeitaria,2025-05-31,5.30321697467488,0.0,0.0,11906.0,7.0,1,Pequeno Porte,0.000333370374486054,0.38459600201579036,27,3789.2
CNPJ_05843,808617,-42220,2021-01-03,Construção de edifícios,2025-05-31,4.405201916495551,57762.0,3.0,361328.0,15.0,1,Pequeno Porte,0.001333481497944216,0.5349537758387868,98,109555.5
CNPJ_05844,17487342,-334364,2017-08-17,Comércio atacadista de alimentos,2025-05-31,7.786447638603696,126.0,1.0,0.0,0.0,1,Pequeno Porte,0.00011112345816201801,1.0,95,0.0
CNPJ_05845,296460,-23280,2020-07-22,Atividades de bancos múltiplos,2025-05-31,4.856947296372348,0.0,0.0,4505.0,4.0,1,Pequeno Porte,0.00022224691632403602,0.9904550499445061,98,878.4
CNPJ_05846,10397752,940418,2019-07-10,Extração de minério de ferro,2025-05-31,5.891854893908282,2022322.0,23.0,0.0,0.0,1,Pequeno Porte,0.002555839537726414,0.10543869868398802,26,0.0
CNPJ_05847,9817325,-921617,2020-07-15,Armazenamento geral,2025-05-31,4.876112251882272,0.0,0.0,2467.0,1.0,1,Pequeno Porte,0.00011112345816201801,1.0,97,2467.0
CNPJ_05848,2553016,345239,2017-06-01,Construção de barragens,2025-05-31,7.997262149212868,278.0,1.0,0.0,0.0,1,Pequeno Porte,0.00011112345816201801,1.0,56,0.0
CNPJ_05849,9019680,-1180744,2015-07-16,Construção de rodovias,2025-05-31,9.875427789185489,53515.0,4.0,228240.0,25.0,1,Pequeno Porte,0.0012223580397821981,0.8495188264972438,95,61402.299999999996
CNPJ_05850,4944296,-108303,2014-12-21,Armazenamento geral,2025-05-31,10.442162902121835,25.0,1.0,0.0,0.0,1,Pequeno Porte,0.00011112345816201801,1.0,95,0.0
CNPJ_05851,256418,-19756,2019-09-13,Atividades de bancos múltiplos,2025-05-31,5.713894592744696,4440.0,1.0,0.0,0.0,1,Pequeno Porte,0.00011112345816201801,1.0,97,0.0
CNPJ_05852,571054,54590,2021-11-25,Atividades hospitalares,2025-05-31,3.512662559890486,0.0,0.0,32.0,1.0,1,Pequeno Porte,0.00011112345816201801,1.0,58,32.0
CNPJ_05853,2588361,-178751,2022-08-14,Comércio atacadista de bebidas,2025-05-31,2.7953456536618755,266357.0,3.0,1372026.0,31.0,1,Pequeno Porte,0.002000222246916324,0.5520373033184786,98,465184.0
CNPJ_05854,39385848,3341979,2005-07-29,Obras de infraestrutura elétrica,2025-05-31,19.838466803559207,394.0,3.0,0.0,0.0,0,Consolidada,0.000333370374486054,0.5558375634517766,47,0.0
CNPJ_05855,1204519,73505,2022-04-09,Fabricação de móveis,2025-05-31,3.143052703627652,0.0,0.0,0.0,0.0,1,Pequeno Porte,0.0,0.0,28,0.0
CNPJ_05856,2147013,-131602,2015-04-27,Produção de ferro-gusa,2025-05-31,10.094455852156058,0.0,0.0,0.0,0.0,1,Pequeno Porte,0.0,0.0,65,0.0
CNPJ_05857,1403576,-54479,2018-08-30,Transporte rodoviário de carga,2025-05-31,6.751540041067762,0.0,0.0,9130.0,3.0,1,Pequeno Porte,0.00011112345816201801,1.0,97,3375.3999999999996
CNPJ_05858,951759,63284,2016-06-17,Atividades hospitalares,2025-05-31,8.952772073921972,0.0,0.0,0.0,0.0,1,Pequeno Porte,0.0,0.0,25,0.0
CNPJ_05859,1825861,-41555,2014-10-11,Atividades de bancos múltiplos,2025-05-31,10.636550308008214,14509.0,4.0,3909.0,3.0,1,Pequeno Porte,0.000333370374486054,1.0,95,1282.3999999999999
CNPJ_05860,2352100,15508,2021-02-01,Padaria e confeitaria,2025-05-31,4.32580424366872,28.0,1.0,0.0,0.0,1,Pequeno Porte,0.00011112345816201801,1.0,58,0.0
CNPJ_05861,8358125,-526520,2018-06-02,Comércio atacadista de alimentos,2025-05-31,6.995208761122519,0.0,0.0,0.0,0.0,1,Pequeno Porte,0.0,0.0,66,0.0
CNPJ_05862,247293,-18259,2022-11-16,Padaria e confeitaria,2025-05-31,2.537987679671458,0.0,0.0,0.0,0.0,1,Pequeno Porte,0.0,0.0,69,0.0
CNPJ_05863,5965426,595384,2020-02-24,Seguros de vida,2025-05-31,5.2648870636550305,103.0,2.0,0.0,0.0,1,Pequeno Porte,0.00022224691632403602,0.5339805825242718,57,0.0
CNPJ_05864,2651388,-294209,2020-09-22,Comércio atacadista de calçados,2025-05-31,4.687200547570157,7948398.0,64.0,11327686.0,133.0,3,Em Crescimento,0.010667851983553729,0.10586837750198216,67,3455562.7
CNPJ_05865,1922904,-186287,2021-05-25,Correios e entregas expressas,2025-05-31,4.016427104722792,0.0,0.0,55.0,1.0,1,Pequeno Porte,0.00011112345816201801,1.0,98,55.0
CNPJ_05866,5867188,-79340,2004-08-24,Produção de alumínio,2025-05-31,20.76659822039699,361.0,1.0,0.0,0.0,0,Consolidada,0.00011112345816201801,1.0,90,0.0
CNPJ_05867,125904,5491,2019-11-11,Telecomunicações sem fio,2025-05-31,5.552361396303901,106.0,1.0,168.0,1.0,1,Pequeno Porte,0.00022224691632403602,1.0,57,168.0
CNPJ_05868,996566,60588,2018-09-15,Atividades de bancos múltiplos,2025-05-31,6.707734428473648,9954.0,1.0,0.0,0.0,1,Pequeno Porte,0.00011112345816201801,1.0,57,0.0
CNPJ_05869,26615349,-2375533,2005-06-08,Engenharia civil,2025-05-31,19.978097193702943,0.0,0.0,108.0,1.0,0,Consolidada,0.00011112345816201801,1.0,88,108.0
CNPJ_05870,5022789,-267576,2005-04-02,Comércio varejista de alimentos,2025-05-31,20.161533196440793,176.0,1.0,0.0,0.0,0,Consolidada,0.00011112345816201801,1.0,90,0.0
CNPJ_05871,94333,5018,2019-07-26,Transporte rodoviário de carga,2025-05-31,5.848049281314168,24062.0,1.0,80.0,1.0,1,Pequeno Porte,0.00022224691632403602,1.0,57,80.0
CNPJ_05872,2323608,208035,2016-10-10,Extração de minério de ferro,2025-05-31,8.63791923340178,38.0,1.0,0.0,0.0,1,Pequeno Porte,0.00011112345816201801,1.0,55,0.0
CNPJ_05873,197765,-2532,2023-06-23,Atividades hospitalares,2025-05-31,1.9383983572895278,6277.0,1.0,281071.0,31.0,1,Pequeno Porte,0.001333481497944216,1.0,99,108525.1
CNPJ_05874,14668815,340665,2018-03-19,Comércio atacadista de calçados,2025-05-31,7.200547570157426,73022.0,4.0,0.0,0.0,1,Pequeno Porte,0.00044449383264807203,0.4409082194407165,25,0.0
CNPJ_05875,278874,2944,2021-12-08,Cultivo de soja,2025-05-31,3.477070499657769,0.0,0.0,0.0,0.0,1,Pequeno Porte,0.0,0.0,28,0.0
CNPJ_05876,2219279,-173474,2022-09-29,Restaurantes e similares,2025-05-31,2.6694045174537986,71601.0,5.0,368601.0,38.0,1,Pequeno Porte,0.002111345705078342,0.541109761036857,99,117564.59999999999
CNPJ_05877,1059175,57613,2014-07-04,Cultivo de milho,2025-05-31,10.907597535934292,293873.0,11.0,803038.0,43.0,1,Pequeno Porte,0.0031114568285365045,0.246895767899739,24,280215.7
CNPJ_05878,1472821,68699,2016-09-24,Padaria e confeitaria,2025-05-31,8.681724845995893,154.0,1.0,0.0,0.0,1,Pequeno Porte,0.00011112345816201801,1.0,56,0.0
CNPJ_05879,21189480,1784413,2004-05-17,Educação superior,2025-05-31,21.037645448323065,0.0,0.0,4037.0,1.0,0,Consolidada,0.00011112345816201801,1.0,48,4037.0
CNPJ_05880,63063,-1870,2022-09-27,Construção de edifícios,2025-05-31,2.674880219028063,0.0,0.0,0.0,0.0,1,Pequeno Porte,0.0,0.0,69,0.0
CNPJ_05881,16922032,-651095,2006-04-17,Distribuição de energia elétrica,2025-05-31,19.121149897330596,408.0,1.0,136.0,1.0,0,Consolidada,0.00022224691632403602,1.0,90,136.0
CNPJ_05882,108523,12921,2020-05-01,Geração de energia elétrica,2025-05-31,5.08145106091718,0.0,0.0,1929.0,3.0,1,Pequeno Porte,0.000333370374486054,0.5101088646967341,57,81.07442748091603
CNPJ_05883,378337,20087,2021-01-17,Comércio varejista de alimentos,2025-05-31,4.3668720054757015,0.0,0.0,2103.0,1.0,1,Pequeno Porte,0.00011112345816201801,1.0,58,2103.0
CNPJ_05884,5954205,5996,2007-03-06,Produção de ferro-gusa,2025-05-31,18.236824093086927,0.0,0.0,46.0,1.0,0,Consolidada,0.00011112345816201801,1.0,51,46.0
CNPJ_05885,94393506,5988035,2014-01-19,Cultivo de milho,2025-05-31,11.36208076659822,81131.0,5.0,70750.0,5.0,0,Consolidada,0.000666740748972108,0.6425780527788392,47,30457.899999999998
CNPJ_05886,119115,-7740,2019-08-02,Comércio atacadista de alimentos,2025-05-31,5.8288843258042435,30.0,1.0,0.0,0.0,1,Pequeno Porte,0.00011112345816201801,1.0,97,0.0
CNPJ_05887,240177,22185,2022-05-28,Cultivo de milho,2025-05-31,3.0088980150581794,0.0,0.0,0.0,0.0,1,Pequeno Porte,0.0,0.0,28,0.0
CNPJ_05888,72461,6851,2022-06-11,Transporte ferroviário de carga,2025-05-31,2.97056810403833,2740.0,1.0,3389.0,1.0,1,Pequeno Porte,0.00022224691632403602,1.0,58,3389.0
CNPJ_05889,2526469,-101924,2020-04-18,Administração pública,2025-05-31,5.117043121149897,103.0,1.0,163.0,2.0,1,Pequeno Porte,0.000333370374486054,1.0,97,26.752293577981654
CNPJ_05890,64700,2921,2019-05-27,Restaurantes e similares,2025-05-31,6.012320328542095,2239.0,1.0,0.0,0.0,1,Pequeno Porte,0.00011112345816201801,1.0,57,0.0
CNPJ_05891,1367921,-100962,2020-03-30,Consultoria empresarial,2025-05-31,5.169062286105407,13815.0,4.0,0.0,0.0,1,Pequeno Porte,0.00044449383264807203,0.376909156713717,67,0.0
CNPJ_05892,148085,-1780,2023-03-09,Atividades de bancos múltiplos,2025-05-31,2.2286105407255303,17824.0,2.0,95137.0,13.0,1,Pequeno Porte,0.0007778642071341261,0.5823608617594255,99,44884.3
CNPJ_05893,1706514,71539,2022-05-08,Extração de minério de ferro,2025-05-31,3.0636550308008212,143.0,1.0,141.0,1.0,1,Pequeno Porte,0.00022224691632403602,1.0,58,141.0
CNPJ_05894,165744,-5890,2019-05-26,Construção de rodovias,2025-05-31,6.015058179329227,217746.0,5.0,865031.0,38.0,1,Pequeno Porte,0.002555839537726414,0.29198699402055606,67,361093.3
CNPJ_05895,93327,-4183,2023-12-19,Restaurantes e similares,2025-05-31,1.4483230663928817,0.0,0.0,90.0,3.0,1,Pequeno Porte,0.000333370374486054,0.4222222222222222,69,169.0
CNPJ_05896,117256513,-1679125,1996-10-22,Distribuição de energia elétrica,2025-05-31,28.605065023956193,1066.0,1.0,0.0,0.0,0,Consolidada,0.00011112345816201801,1.0,77,0.0
CNPJ_05897,2480554,347067,2017-08-20,Comércio atacadista de alimentos,2025-05-31,7.7782340862423,8.0,1.0,112.0,1.0,1,Pequeno Porte,0.00022224691632403602,1.0,56,112.0
CNPJ_05898,10496692,739171,2010-09-05,Montagem industrial,2025-05-31,14.735112936344969,0.0,0.0,308.0,3.0,1,Pequeno Porte,0.00011112345816201801,1.0,52,74.3
CNPJ_05899,28965125,162564,2010-02-16,Televisão por assinatura,2025-05-31,15.285420944558522,8644.0,1.0,103429.0,8.0,0,Consolidada,0.00055561729081009,1.0,50,31522.9
CNPJ_05900,2792615,-42120,2021-06-20,Produção de ferro-gusa,2025-05-31,3.9452429842573578,1082.0,4.0,292.0,3.0,1,Pequeno Porte,0.000333370374486054,1.0,98,67.8
CNPJ_05901,1136599,41201,2019-12-04,Geração de energia elétrica,2025-05-31,5.489390828199863,0.0,0.0,30.0,1.0,1,Pequeno Porte,0.00011112345816201801,1.0,57,30.0
CNPJ_05902,234855,8053,2022-01-30,Distribuição de energia elétrica,2025-05-31,3.3319644079397674,88.0,1.0,0.0,0.0,1,Pequeno Porte,0.00011112345816201801,1.0,58,0.0
CNPJ_05903,36893343,-2337014,2006-07-30,Transporte ferroviário de carga,2025-05-31,18.836413415468858,226715.0,10.0,0.0,0.0,0,Consolidada,0.00111123458162018,0.24497717398495908,58,0.0
CNPJ_05904,2218385,212110,2020-02-26,Comércio atacadista de tecidos,2025-05-31,5.259411362080766,0.0,0.0,0.0,0.0,1,Pequeno Porte,0.0,0.0,27,0.0
CNPJ_05905,127746,7327,2021-05-16,Saneamento básico,2025-05-31,4.041067761806982,56.0,1.0,12.0,1.0,1,Pequeno Porte,0.00022224691632403602,1.0,58,12.0
CNPJ_05906,108281,-8296,2023-08-15,Fabricação de produtos químicos,2025-05-31,1.7932922655715264,2013.0,1.0,2710.0,2.0,1,Pequeno Porte,0.000333370374486054,1.0,99,7343.1059602649
CNPJ_05907,398886,-21714,2022-01-02,Construção de edifícios,2025-05-31,3.4086242299794662,0.0,0.0,36.0,1.0,1,Pequeno Porte,0.00011112345816201801,1.0,98,36.0
CNPJ_05908,765766,30074,2015-10-05,Fabricação de automóveis,2025-05-31,9.653661875427789,0.0,0.0,0.0,0.0,1,Pequeno Porte,0.0,0.0,25,0.0
CNPJ_05909,154575739,-5647733,2001-08-19,Obras de infraestrutura elétrica,2025-05-31,23.78097193702943,0.0,0.0,103.0,2.0,2,Grande Porte,0.00022224691632403602,0.5048543689320388,77,103.0
CNPJ_05910,125065348,-8813749,1999-03-29,Fabricação de caminhões e ônibus,2025-05-31,26.17385352498289,0.0,0.0,0.0,0.0,2,Grande Porte,0.0,0.0,48,0.0
CNPJ_05911,677144,2438,2019-03-01,Extração de petróleo e gás natural,2025-05-31,6.250513347022587,1742880.0,22.0,4061324.0,64.0,1,Pequeno Porte,0.005333925991776864,0.25068679427155055,27,1217988.5999999999
CNPJ_05912,128569,-5457,2019-05-05,Engenharia civil,2025-05-31,6.072553045859,40.0,1.0,0.0,0.0,1,Pequeno Porte,0.00011112345816201801,1.0,97,0.0
CNPJ_05913,200034,-26959,2021-03-04,Cultivo de arroz,2025-05-31,4.240930869267625,0.0,0.0,0.0,0.0,1,Pequeno Porte,0.0,0.0,68,0.0
CNPJ_05914,152707995,13426078,2005-08-15,Extração de petróleo e gás natural,2025-05-31,19.79192334017796,5216698.0,45.0,0.0,0.0,0,Consolidada,0.0033337037448605404,0.10136239437283891,9,0.0
CNPJ_05915,630609,73619,2017-01-19,Comércio varejista de combustíveis,2025-05-31,8.361396303901437,0.0,0.0,0.0,0.0,1,Pequeno Porte,0.0,0.0,26,0.0
CNPJ_05916,1566335,-160231,2018-08-15,Administração pública,2025-05-31,6.792607802874743,0.0,0.0,0.0,0.0,1,Pequeno Porte,0.0,0.0,66,0.0
CNPJ_05917,1964037,-170420,2020-02-01,Comércio atacadista de alimentos,2025-05-31,5.327857631759069,3766.0,1.0,6485.0,7.0,1,Pequeno Porte,0.00044449383264807203,1.0,97,3303.7
CNPJ_05918,2727438,15638,2019-01-04,Cultivo de milho,2025-05-31,6.403832991101985,3909.0,1.0,3937.0,4.0,1,Pequeno Porte,0.000333370374486054,1.0,57,1222.0
CNPJ_05919,172023,-13342,2021-07-19,Comércio atacadista de tecidos,2025-05-31,3.865845311430527,649.0,1.0,6013.0,6.0,1,Pequeno Porte,0.000333370374486054,1.0,98,1712.2999999999997
CNPJ_05920,17241345,-2082998,2009-07-23,Hotéis e pousadas,2025-05-31,15.854893908282,834968.0,13.0,2846388.0,50.0,1,Pequeno Porte,0.0036670741193465944,0.19299542018376753,61,1067334.5999999999
CNPJ_05921,2777288,-33371,2015-12-14,Padaria e confeitaria,2025-05-31,9.462012320328542,691.0,1.0,0.0,0.0,1,Pequeno Porte,0.00011112345816201801,1.0,95,0.0
CNPJ_05922,2432186,-56237,2017-04-09,Fabricação de móveis,2025-05-31,8.14236824093087,0.0,0.0,314.0,1.0,1,Pequeno Porte,0.00011112345816201801,1.0,96,314.0
CNPJ_05923,245789,-9123,2019-05-22,Comércio varejista de combustíveis,2025-05-31,6.026009582477755,0.0,0.0,47.0,1.0,1,Pequeno Porte,0.00011112345816201801,1.0,97,47.0
CNPJ_05924,95165,-4823,2021-05-17,Restaurantes e similares,2025-05-31,4.03832991101985,0.0,0.0,570.0,1.0,1,Pequeno Porte,0.00011112345816201801,1.0,98,570.0
CNPJ_05925,305353,-8922,2015-02-01,Atividades de bancos múltiplos,2025-05-31,10.327173169062286,345.0,1.0,0.0,0.0,1,Pequeno Porte,0.00011112345816201801,1.0,95,0.0
CNPJ_05926,342347,-23856,2014-07-28,Cultivo de milho,2025-05-31,10.841889117043122,28825.0,1.0,0.0,0.0,1,Pequeno Porte,0.00011112345816201801,1.0,95,0.0
CNPJ_05927,90070,2296,2020-01-26,Restaurantes e similares,2025-05-31,5.344284736481861,0.0,0.0,1943.0,1.0,1,Pequeno Porte,0.00011112345816201801,1.0,57,1943.0
CNPJ_05928,5740068,-210836,2003-11-21,Produção de alumínio,2025-05-31,21.52498288843258,0.0,0.0,7517.0,3.0,0,Consolidada,0.00011112345816201801,1.0,89,2583.2999999999997
CNPJ_05929,7738506,1058019,2011-04-29,Comércio varejista de combustíveis,2025-05-31,14.088980150581794,105372.0,5.0,90250.0,6.0,1,Pequeno Porte,0.001000111123458162,0.7635678670360111,52,11794.5
CNPJ_05930,1279489,71971,2015-08-14,Construção de rodovias,2025-05-31,9.796030116358658,0.0,0.0,0.0,0.0,1,Pequeno Porte,0.0,0.0,25,0.0
